SANDS CREEK;100015746713;SANDS CREEK-#1BK -TRANS;;;98
SANDS CREEK;100015746715;SANDS CREEK-#1BK -TRANS;;;98
BARRETT;100015746771;BARRETT-#1BK -TRANS;;;0
;100015746840;RESERVE 24 -TRANS;;;0
;100015746842;RESERVE 24 -TRANS;;;0
;100015746858;RESERVE 24 -TRANS;;;0
;100015746860;RESERVE 24 -TRANS;;;0
;100015746862;RESERVE 24 -TRANS;;;0
;100015746864;RESERVE 24 -TRANS;;;0
;100015746866;RESERVE 24 -TRANS;;;0
;100015746868;RESERVE 24 -TRANS;;;0
SHIELDS ROAD;100015746870;SHIELDSROAD-TRANS -TRANS;;;296
SHIELDS ROAD;100015746872;SHIELSROAD-TRANS. -TRANS;;;296
SHIELDS ROAD;100015746874;SHIELSROAD-TRANS. -TRANS;;;296
;100015746876;RESERVE 24 -TRANS;;;0
BEAVER BROOK;100015746892;BEAVER BROOK-#1BK -TRANS;;;194
BEAVER BROOK;100015746894;BEAVER BROOK-#1BK -TRANS;;;194
BEAVER BROOK;100015746896;BEAVER BROOK-#1BK -TRANS;;;194
CONCORD;100015746908;CONCORD-#1BK L -TRANS;;;771
CONCORD;100015746910;CONCORD -1BK M - TRANS;;;771
CONCORD;100015746912;CONCORD -1BK R - TRANS;;;771
FOSTERDALE;100015746975;FOSTERDALE-#1BK R -TRANS;;;902
FOSTERDALE;100015746977;FOSTERDALE-#1BK L -TRANS;;;902
FOSTERDALE;100015746979;FOSTERDALE-#1BK M -TRANS;;;902
GROSSINGER;100015747022;GROSSINGER -#1BK -TRANS;;;2415
HAZEL;100015747055;HAZEL-#1BK -TRANS;;;4046
HAZEL;100015747056;HAZEL-#2BK -TRANS;;;557
HAZEL;100015747057;HAZEL-#2BK -TRANS;;;557
HAZEL;100015747058;HAZEL-#2BK -TRANS;;;557
;100015747101;HAZEL-GRND-BK -TRANS- X;;;0
;100015747102;HAZEL-GRND-BK -TRANS- Y;;;0
;100015747103;HAZEL-GRND-BK -TRANS- Z;;;0
;100015747104;HAZEL-GRND-BK -TRANS- W;;;0
JEFFERSONVILLE;100015747110;JEFFERSONVILLE -#1 BK LEFT;;;3276
JEFFERSONVILLE;100015747111;JEFFERSONVILLE -#1 BK RIGHT;;;3276
JEFFERSONVILLE;100015747113;JEFFERSONVILLE -#1 BK MIDDLE;;;3276
KIAMESHA;100015747147;KIAMESHA- #1BK -TRANS;;;1306
LIBERTY;100015747218;LIBERTY-#1BK -TRANS;;;2207
LIBERTY;100015747219;LIBERTY-#1BK -TRANS;;;2207
LIBERTY;100015747220;LIBERTY-#1BK -TRANS;;;2207
LUXTON LAKE;100015747299;LUXTONLAKE-#1BK- R -TRANS;;;968
LUXTON LAKE;100015747300;LUXTONLAKE-#1BK- M-TRANS;;;968
LUXTON LAKE;100015747301;LUXTONLAKE-#1BK- L -TRANS;;;968
MAPELWOOD;100015747323;MAPLEWOOD-#1BK M -TRANS;;;509
MAPELWOOD;100015747324;MAPLEWOOD-#1BK L -TRANS;;;509
MAPELWOOD;100015747325;MAPLEWOOD-#1BK R-TRANS;;;509
MAPELWOOD;100015747326;MAPLEWOOD-#2BK M -TRANS;;;1920
MAPELWOOD;100015747327;MAPLEWOOD-#2BK L -TRANS;;;1920
MAPELWOOD;100015747328;MAPLEWOOD-#2BK R -TRANS;;;1920
MONTICELLO;100015747361;MONTICELLO#2BK R -TRANS;;;2434
MONTICELLO;100015747362;MONTICELLO-#2BK M -TRANS;;;2434
MONTICELLO;100015747363;MONTICELLO-2BK L -TRANS;;;2434
OLD FALLS;100015747427;OLD FALLS-#1BK -TRANS;;;3423
ROCK HILL;100015747466;ROCK HILL- #1BK -TRANS;;;727
ROCK HILL;100015747467;ROCK HILL- #1BK -TRANS;;;727
ROCK HILL;100015747468;ROCK HILL- #1BK -TRANS;;;727
ROCK HILL;100015747469;ROCK HILL- #1BK -TRANS;;;727
ROCK HILL;100015747500;ROCK HILL- #2BK -TRANS;;;1371
ROSCOE;100015747533;ROSCOE-#1BK -TRANS;;;1317
SACKETT LAKE;100015747540;SACKETTLAKE-1BK L -TRANS;;;317
SACKETT LAKE;100015747541;SACKETTLAKE-#1BK R -TRANS;;;317
SACKETT LAKE;100015747542;SACKETTLAKE-#1BK M -TRANS;;;317
SWAN LAKE;100015747569;SWANLAKE-#1BK M -TRANS;;;1102
SWAN LAKE;100015747570;SWANLAKE-#1BK L -TRANS;;;1102
SWAN LAKE;100015747571;SWANLAKE-#1BK R -TRANS;;;1102
WHITE LAKE;100015747594;WHITELAKE-#1BKR-TRANS;;;1577
WHITE LAKE;100015747595;WHITE LAKE- #2BK-TRANS;;;1800
WHITE LAKE;100015747618;WHITELAKE -#1BKL-TRANS;;;1577
WHITE LAKE;100015747619;WHITELAKE -#1BKM-TRANS;;;1577
YULAN;100015747634;YULAN-#1BK M -TRANS;;;1872
YULAN;100015747636;YULAN-#1BK R -TRANS;;;1872
YULAN;100015747637;YULAN-#1BK L -TRANS;;;1872
WALDEN;100015747661;WALDEN-#1BK -TRANS;;;3100
WALDEN;100015747663;WALDEN-#2BK -TRANS;;;4764
WALDEN;100015747677;WALDEN-GRND-BK -TRANS;;;0
WALDEN;100015747678;WALDEN-GRND-BK -TRANS;;;0
WALDEN;100015747679;WALDEN-GRND-BK -TRANS;;;0
MOUNTAINDALE;100015747718;MOUNTAINDALE-#1BK -TRANS LTC;;;2501
CALLICOON;100015747759;CALLICOON- 1BK M - TRANS;;;1601
CALLICOON;100015747760;CALLICOON-#1BK R -TRANS;;;1601
CALLICOON;100015747761;CALLICOON- 1BK L - TRANS;;;1601
HILLDALE;100015747795;HILLDALE-#1 BK L;;;1851
HILLDALE;100015747796;HILLDALE-#1 BK R;;;1851
HILLDALE;100015747797;HILLDALE-#1 BK M;;;1851
SHORTCUT ROAD;100015747817;SHORTCUTROAD-#1BK -TRANS;;;7340
WILLOWEMOC;100015747825;WILLOWEMOC-#1 BK-TRANS;;;396
WILLOWEMOC;100015747826;WILLOWEMOC-#1 BK-TRANS;;;396
WILLOWEMOC;100015747827;WILLOWEMOC-#1 BK-TRANS;;;396
WHITE SULPHER SPRING;100015747829;WHITE SULPHER SPRING-#1 BK-TRANS;;;518
COOPERS CORNERS;100015747896;COOPERS CORNERS-#1BK-TRANS;115;34.5;232
COOPERS CORNERS;100015747897;COOPERS CORNERS-#2BK  -TRANS;;;0
COOPERS CORNERS;100015747899;COOPERS CORNERS-#3BK-TRANS;;;0
COOPERS CORNERS;100015748311;COOPERS CORNERS-GRNDBK -TRANS;;;0
FERNDALE;100015748351;FERNDALE-#1BK     -TRANS;115;34.5;86
FERNDALE;100015748424;FERNDALE-GRNDBK -TRANS;;;0
;100015748563;RESERVE 31 -TRANS;;;0
;100015748564;RESERVE 31 -TRANS;;;0
;100015748565;RESERVE 31 -TRANS;;;0
LEGION DRIVE;100015748572;LEGION DRIVE -1BK -TRANS;;;2023
;100015748582;RESERVE 31 -TRANS;;;0
LEGION DRIVE;100015748619;LEGION DRIVE -GRND -BK -TRANS;;;0
LEGION DRIVE;100015748620;LEGION DRIVE -GRND -BK -TRANS;;;0
LEGION DRIVE;100015748621;LEGION DRIVE -GRND -BK -TRANS;;;0
DAYTON;100015748625;DAYTON -1BK -TRANS;;;426
ELLINGTON;100015748632;ELLINGTON -1BK -TRANS;;;902
NEW ALBION;100015748653;NEW ALBION -1BK -TRANS;;;362
NEW ALBION;100015748654;NEW ALBION -1BK -TRANS;;;362
NEW ALBION;100015748655;NEW ALBION -1BK -TRANS;;;362
RANDOLPH;100015748691;RANDOLPH -1BK -TRANS;;;1208
SILVER CREEK;100015748699;SILVER CREEK -1BK -TRANS;;;3768
FROG VALLEY;100015748727;FROG VALLEY -1BK -TRANS;;;955
FROG VALLEY;100015748728;FROG VALLEY -1BK -TRANS;;;955
FROG VALLEY;100015748729;FROG VALLEY -1BK -TRANS;;;955
ERIE ST;100015748750;ERIE ST -1BK -TRANS;115;34.5;3495
ERIE ST;100015748751;ERIE ST -2BK -TRANS;115;34.5;3495
ERIE STREET;100015748752;ERIE ST -3BK -TRANS;;;2008
ERIE STREET;100015748753;ERIE ST -4BK -TRANS;;;4446
INDIAN CH RD;100015748975;INDIAN CH RD -1BK -TRANS;;;2319
SLOAN;100015749006;SLOAN -1BK -TRANS;;;4375
ELLICOTT ROAD;100015749028;ELLICOTT RD -1BK -TRANS;;;1020
ALDEN;100015749054;ALDEN -1BK -TRANS;;;3093
REIN RD;100015749081;REIN RD -1BK -TRANS;;;1125
REIN RD;100015749082;REIN RD -1BK -TRANS;;;1125
REIN RD;100015749083;REIN RD -1BK -TRANS;;;1125
REIN RD;100015749084;REIN RD -2BK -TRANS;;;52
REIN RD;100015749085;REIN RD -2BK -TRANS;;;52
REIN RD;100015749086;REIN RD -2BK -TRANS;;;52
JAVA;100015749113;JAVA -1BK -TRANS;;;1677
JAVA;100015749114;JAVA -1BK -TRANS;;;1677
JAVA;100015749115;JAVA -1BK -TRANS;;;1677
ORCHARD PARK;100015749143;ORCHARD PARK -1BK -TRANS;;;2474
ORCHARD PARK;100015749144;ORCHARD PARK -1BK -TRANS;;;2474
ORCHARD PARK;100015749145;ORCHARD PARK -1BK -TRANS;;;2474
HAMBURG;100015749176;HAMBURG -1BK -TRANS;34.5;4.8;2829
HAMBURG;100015749177;HAMBURG -2BK -TRANS;34.5;4.8;1137
WALDEN AVENUE;100015749247;WALDEN AVE -1BK -TRANS;;;2920
WALDEN AVENUE;100015749248;WALDEN AVE -2BK -TRANS;;;1928
BLOSSOM;100015749337;BLOSSOM -2BK -TRANS;;;3749
HOLLAND;100015749370;HOLLAND -1BK -TRANS;;;2216
BLOSSOM;100015749375;BLOSSOM -1BK -TRANS;;;986
WALES CENTER;100015749399;WALES CENTER -1BK -TRANS;;;1852
WALES CENTER;100015749400;WALES CENTER -1BK -TRANS;;;1852
WALES CENTER;100015749401;WALES CENTER -1BK -TRANS;;;1852
WEHRLE DRIVE;100015749424;WEHRLE DR -1BK -TRANS;;;2291
WEHRLE DRIVE;100015749425;WEHRLE DR -2BK -TRANS;;;1373
EAST AURORA;100015749477;EAST AURORA -1BK -TRANS;;;2528
EAST AURORA;100015749478;EAST AURORA -2BK -TRANS;;;2596
EBENEZER;100015749560;EBENEZER -1BK -TRANS;;;1996
EBENEZER;100015749561;EBENEZER -1BK -TRANS;;;1996
EBENEZER;100015749562;EBENEZER -1BK -TRANS;;;1996
ARMOR;100015749590;ARMOR -1BK -TRANS;;;7079
DAVIS;100015749621;DAVIS -3BK -TRANS;;;2213
DAVIS;100015749624;DAVIS -5BK -TRANS;;;4901
DICK RD;100015749688;DICK RD -1BK -TRANS;;;3016
DICK RD;100015749689;DICK RD -2BK -TRANS;;;2049
LANGNER ROAD;100015749772;LANGNER RD -3BK -TRANS;;;8798
WENDE ROAD;100015749837;WENDE RD -1BK -TRANS;;;405
WENDE ROAD;100015749838;WENDE RD -1BK -TRANS;;;405
WENDE ROAD;100015749839;WENDE RD -1BK -TRANS;;;405
WENDE ROAD;100015749840;WENDE RD -2BK -TRANS;;;1419
COWLESVILLE;100015749891;COWLESVILLE -1BK -TRANS;;;1114
SOUTH COLDEN;100015749901;SO COLDEN -1BK -TRANS;;;697
SOUTH COLDEN;100015749902;SO COLDEN -1BK -TRANS;;;697
SOUTH COLDEN;100015749903;SO COLDEN -1BK -TRANS;;;697
LAKE AVE;100015749915;LAKE AVE -2BK -TRANS;;;1534
LAKE AVE;100015749924;LAKE AVE -1BK -TRANS;;;4894
CEMETERY ROAD;100015749960;CEMETERY RD -1BK -TRANS;;;1009
CEMETERY ROAD;100015749977;CEMETERY RD -2BK -TRANS;;;4992
TYLER STREET;100015749993;TYLER ST -1BK -TRANS;;;1863
TYLER STREET;100015750006;TYLER ST -2BK -TRANS;;;2562
SOUTH PARK;100015750025;SOUTH PARK -1BK -TRANS;;;3647
SOUTH PARK;100015750044;SOUTH PARK -1BK -TRANS;;;3647
LOSSON RD;100015750051;LOSSON RD -1BK -TRANS;;;5209
LOSSON RD;100015750052;LOSSON RD -2BK -TRANS;;;6095
STOLLE RD;100015750105;STOLLE RD -1BK -TRANS;115;34.5;1102
STOLLE RD;100015750108;STOLLE RD -2BK -TRANS;115;34.5;1433
;100015750110;STOLLE RD -3BK -TRANS;;;0
;100015750111;STOLLE RD -4BK -TRANS;;;0
BENNINGTON CENTER;100015750389;BENNINGTON CTR -1BK -TRANS;;;1219
NORTH BROADWAY;100015750425;NO BROADWAY -1BK -TRANS;115;34.5;3282
NEW GARDENVILLE;100015750551;NEW GARDNVLLE -536 LINE-TRANS;;;1133
NEW GARDENVILLE;100015750585;GARDENVNEW -6BK -TRANS;115;34.5;2424
;100015750655;NEW GARDENVILLE -7BK -TRANS;;;0
BIG TREE;100015750721;BIG TREE -1BK -TRANS;115;34.5;4090
BIG TREE;100015750722;BIG TREE -2BK -TRANS;115;34.5;4090
ROLL RD;100015750830;ROLL RD -2BK -TRANS;115;34.5;9417
COBBLEHILL;100015750912;COBBLEHILL -1BK -TRANS;115;34.5;6953
GIRDLE RD;100015750991;GIRDLE RD -1BK -TRANS;115;34.5;1227
SPRINGBROOK;100015751089;SPRINGBROOK -1BK -TRANS;34.5;12.5;1313
WEST VARYSBURG;100015751175;WEST VARYSBURG -1BK -TRANS;;;336
COLD SPRINGS;100015751290;COLD SPRINGS -1BK -TRANS;;;6280
DEPEW;100015751326;DEPEW -1BK -TRANS;;;5395
VINE STREET;100015751366;VINE STREET - 1BK -TRANS;;;2178
VINE STREET;100015751367;VINE STREET - 1BK -TRANS;;;2178
VINE STREET;100015751368;VINE STREET - 1BK -TRANS;;;2178
TRANSIT;100015751424;TRANSIT -1BK -TRANS;;;1774
TRANSIT;100015751425;TRANSIT -1BK -TRANS;;;1774
TRANSIT;100015751426;TRANSIT -2BK -TRANS;;;70
TRANSIT;100015751427;TRANSIT -4BK -TRANS;;;1344
TRANSIT;100015751428;TRANSIT -4BK -TRANS;;;1344
TRANSIT;100015751429;TRANSIT -4BK -TRANS;;;1344
TRANSIT;100015751430;TRANSIT -5BK -TRANS;;;67
TRANSIT;100015751439;TRANSIT -1BK -TRANS;;;1774
PARK AVE;100015751541;PARK AVE -1BK -TRANS;;;1590
PARK AVE;100015751542;PARK AVE -1BK -TRANS;;;1590
PARK AVE;100015751543;PARK AVE -1BK -TRANS;;;1590
MILL STREET;100015751568;MILL STREET -1BK -TRANS;;;980
MILL STREET;100015751569;MILL STREET -1BK -TRANS;;;980
MILL STREET;100015751570;MILL STREET -1BK -TRANS;;;980
LOCUST STREET;100015751598;LOCUST STREET -1BK -TRANS;;;4883
LOCUST STREET;100015751599;LOCUST STREET -2BK -TRANS;;;3548
CHESTNUT RIDGE;100015751652;CHESTNUT RIDGE -1BK -TRANS;;;2163
SOUTH NIAGARA ST;100015751678;SOUTH NIAGARA ST -1BK -TRANS;;;773
SOUTH NIAGARA ST;100015751697;SOUTH NIAGARA ST -2BK -TRANS;;;317
HARRISON RADIATOR;100015751702;HARRISON RADIATOR 1BK -TRANS;;;0
HARRISON RADIATOR;100015751705;HARRISON RADIATOR 2BK -TRANS;;;0
HARRISON RADIATOR;100015751707;HARRISON RADIATOR 3BK -TRANS;;;0
;100015752009;ROBINSON ROAD - #1BK -TRANS;;;0
ROBINSON ROAD;100015752018;ROBINSON ROAD -GRNDBK -TRANS;;;0
;100015752304;RESERVE 42 -TRANS;;;0
;100015752305;RESERVE 42 -TRANS;;;0
;100015752306;RESERVE 42 -TRANS;;;0
;100015752307;RESERVE 42 -TRANS;;;0
;100015752308;RESERVE 42 -TRANS;;;0
;100015752309;RESERVE 42 -TRANS;;;0
MACEDON;100015752311;MACEDON -2BK -TRANS;;;3985
;100015752315;RESERVE 42 -TRANS;;;0
;100015752322;RESERVE 42 -TRANS;;;0
;100015752323;RESERVE 42 -TRANS;;;0
;100015752324;RESERVE 42 -TRANS;;;0
PALMYRA;100015752429;PALMYRA -1BK -TRANS;;;2215
VAN BUREN STREET;100015752474;VAN BUREN ST -2BK -TRANS;;;2813
VAN BUREN STREET;100015752482;VAN BUREN ST -2BK -TRANS;;;2813
VAN BUREN STREET;100015752485;VAN BUREN ST -2BK -TRANS;;;2813
VAN BUREN STREET;100015752486;VAN BUREN ST -1BK -TRANS;;;4152
LYONS;100015752536;LYONS -2BK -TRANS;;;2033
;100015752553;LYONS -GRND -BK -TRANS;;;0
;100015752554;LYONS -GRND -BK -TRANS;;;0
;100015752555;LYONS -GRND -BK -TRANS;;;0
CLYDE;100015752593;CLYDE -1BK -TRANS;;;1651
PHELPS;100015752606;PHELPS -1BK -TRANS;;;1008
PHELPS;100015752607;PHELPS -1BK -TRANS;;;1008
PHELPS;100015752608;PHELPS -1BK -TRANS;;;1008
OAK CORNERS;100015752648;OAK CORNERS -1BK -TRANS;;;539
OAK CORNERS;100015752649;OAK CORNERS -1BK -TRANS;;;539
OAK CORNERS;100015752658;OAK CORNERS -2BK -TRANS;;;1
OAK CORNERS;100015752659;OAK CORNERS -2BK -TRANS;;;1
OAK CORNERS;100015752660;OAK CORNERS -2BK -TRANS;;;1
OAK CORNERS;100015752661;OAK CORNERS -1BK -TRANS;;;539
WEST GENEVA;100015752684;W GENEVA -2BK -TRANS;;;1698
WEST GENEVA;100015752685;W GENEVA -2BK -TRANS;;;1698
WEST GENEVA;100015752686;W GENEVA -2BK -TRANS;;;1698
WEST GENEVA;100015752707;W GENEVA -1BK -TRANS;;;3944
LEHIGH STREET;100015752735;LEHIGH ST -2BK -TRANS;;;2827
LEHIGH STREET;100015752736;LEHIGH ST -2BK -TRANS;;;2827
LEHIGH STREET;100015752737;LEHIGH ST -2BK -TRANS;;;2827
LEHIGH STREET;100015752743;LEHIGH ST -1BK -TRANS;;;511
LEHIGH STREET;100015752744;LEHIGH ST -1BK -TRANS;;;511
LEHIGH STREET;100015752745;LEHIGH ST -1BK -TRANS;;;511
WATERLOO;100015752790;WATERLOO -1BK -TRANS;;;3180
WATERLOO;100015752791;WATERLOO -1BK -TRANS;;;3180
WATERLOO;100015752792;WATERLOO -1BK -TRANS;;;3180
GOULDS;100015752829;GOULDS -1BK -TRANS;;;521
GOULDS;100015752830;GOULDS -1BK -TRANS;;;521
GOULDS;100015752831;GOULDS -1BK -TRANS;;;521
SENECA FALLS;100015752955;SENECA FALLS - 3BK -TRANS;;;4408
MAC DOUGAL;100015752963;MAC DOUGALL -2BK -TRANS;;;707
MAC DOUGAL;100015752964;MAC DOUGALL -1BK -TRANS;;;950
MAC DOUGAL;100015752965;MAC DOUGALL -1BK -TRANS;;;950
MAC DOUGAL;100015752966;MAC DOUGALL -1BK -TRANS;;;950
MAC DOUGAL;100015752967;MAC DOUGALL -2BK -TRANS;;;707
MAC DOUGAL;100015752968;MAC DOUGALL -2BK -TRANS;;;707
SAMPSON;100015752987;SAMPSON -1BK -TRANS;;;9
SAMPSON;100015752992;SAMPSON -1BK -TRANS;;;9
SAMPSON;100015752993;SAMPSON -1BK -TRANS;;;9
GORHAM;100015753020;GORHAM -1BK -TRANS;;;703
GORHAM;100015753021;GORHAM -1BK -TRANS;;;703
GORHAM;100015753022;GORHAM -1BK -TRANS;;;703
HALL;100015753046;HALL -1BK -TRANS;;;199
HALL;100015753047;HALL -1BK -TRANS;;;199
HALL;100015753048;HALL -1BK -TRANS;;;199
RUSHVILLE;100015753058;RUSHVILLE -1BK -TRANS;;;759
RUSHVILLE;100015753059;RUSHVILLE -1BK -TRANS;;;759
RUSHVILLE;100015753060;RUSHVILLE -1BK -TRANS;;;759
MIDDLESEX;100015753089;MIDDLESEX -1BK -TRANS;;;1083
BELLONA;100015753100;BELLONA -1BK -TRANS;;;418
BELLONA;100015753101;BELLONA -1BK -TRANS;;;418
BELLONA;100015753102;BELLONA -1BK -TRANS;;;418
DRESDEN;100015753106;DRESDEN -1BK -TRANS;;;551
DRESDEN;100015753109;DRESDEN -1BK -TRANS;;;551
DRESDEN;100015753110;DRESDEN -1BK -TRANS;;;551
DRESDEN;100015753111;DRESDEN -2BK -TRANS;;;0
DRESDEN;100015753120;DRESDEN -2BK -TRANS;;;0
DRESDEN;100015753121;DRESDEN -2BK -TRANS;;;0
ST JOHNS;100015753135;ST JOHNS -2BK -TRANS;;;291
MILO;100015753173;MILO -1BK -TRANS;;;754
MILO;100015753174;MILO -1BK -TRANS;;;754
MILO;100015753175;MILO -1BK -TRANS;;;754
GREENIDGE;100015753198;GREENIDGE -5BK -TRANS;;;6983
DUNDEE;100015753331;DUNDEE -1BK -TRANS;;;1198
DUNDEE;100015753332;DUNDEE -1BK -TRANS;;;1198
DUNDEE;100015753333;DUNDEE -1BK -TRANS;;;1198
BANKERT ROAD;100015753385;BANKERT RD -1BK -TRANS;;;2396
SENECA ORDNANCE;100015753419;SENECA ORDNANCE -1BK -TRANS;;;652
SENECA ORDNANCE;100015753420;SENECA ORDNANCE -1BK -TRANS;;;652
SENECA ORDNANCE;100015753421;SENECA ORDNANCE -1BK -TRANS;;;652
FLAT STREET;100015753460;FLAT ST -1BK -TRANS;;;3546
SENECA ORDNANCE;100015753476;SENECA ORDNANCE -2BK -TRANS;;;17
KEUKA;100015753509;KEUKA -2BK -TRANS;;;736
KEUKA;100015753510;KEUKA -2BK -TRANS;;;736
KEUKA;100015753511;KEUKA -2BK -TRANS;;;736
HALEY ROAD;100015753554;HALEY RD -1BK -TRANS;;;9463
HYATT;100015753734;HYATT RD -1BK -TRANS;;;1611
BORDER CITY;100015753936;BORDER CITY -GRND -BK -TRANS;;;0
SLEIGHT ROAD;100015753945;SLEIGHT RD -2BK -TRANS;;;2176
SLEIGHT ROAD;100015753958;SLEIGHT RD -1BK -TRANS;;;2176
CAYUGA HEIGHTS;100015754097;CAYUGA HEIGHTS -1BK -TRANS;;;2363
CAYUGA HEIGHTS;100015754101;CAYUGA HEIGHTS -2BK -TRANS;;;2567
;100015754105;RESERVE 43 -TRANS;;;0
EAST ITHACA;100015754156;E. ITHACA -2BK -TRANS;;;3092
EAST ITHACA;100015754157;E. ITHACA -3BK -TRANS;;;4093
SOUTH LANSING;100015754251;S. LANSING -1BK -TRANS;;;1336
LUDLOWVILLE;100015754273;LUDLOWVILLE -1BK -TRANS;;;696
LUDLOWVILLE;100015754274;LUDLOWVILLE -1BK -TRANS;;;696
LUDLOWVILLE;100015754275;LUDLOWVILLE -1BK -TRANS;;;696
MORAVIA;100015754283;MORAVIA -1BK -TRANS;;;1167
MORAVIA;100015754284;MORAVIA -1BK -TRANS;;;1167
MORAVIA;100015754285;MORAVIA -1BK -TRANS;;;1167
MORAVIA;100015754286;MORAVIA -2BK -TRANS;;;1015
LOCKE;100015754325;LOCKE -1BK -TRANS;;;690
LOCKE;100015754326;LOCKE -1BK -TRANS;;;690
LOCKE;100015754327;LOCKE -1BK -TRANS;;;690
PERUVILLE;100015754336;PERUVILLE -1BK -TRANS;;;593
PERUVILLE;100015754337;PERUVILLE -1BK -TRANS;;;593
PERUVILLE;100015754349;PERUVILLE -1BK -TRANS;;;593
ETNA;100015754361;ETNA -1BK -TRANS;;;7103
ETNA;100015754374;ETNA -3BK -TRANS;;;1448
ETNA;100015754375;ETNA -3BK -TRANS;;;1448
ETNA;100015754376;ETNA -3BK -TRANS;;;1448
ETNA;100015754536;ETNA -GRNDBK -TRANS;;;0
DRYDEN;100015754541;DRYDEN -1BK -TRANS;;;1524
DRYDEN;100015754542;DRYDEN -1BK -TRANS;;;1524
DRYDEN;100015754550;DRYDEN -1BK -TRANS;;;1524
CANDOR;100015754592;CANDOR -1BK -TRANS;;;4638
CANDOR;100015754593;CANDOR -2BK -TRANS;;;493
WEST HILL;100015754629;W. HILL -1BK -TRANS;;;2538
WEST HILL;100015754630;W. HILL -1BK -TRANS;;;2538
WEST HILL;100015754631;W. HILL -1BK -TRANS;;;2538
WEST HILL;100015754632;W. HILL -1BK -TRANS;;;2538
SPENCER;100015754635;SPENCER -PADMT -TRANS;;;1133
CNTY HOSPTAL;100015754654;COUNTY HOSPITAL -1BK -TRANS;;;802
CNTY HOSPTAL;100015754655;COUNTY HOSPITAL -1BK -TRANS;;;802
CNTY HOSPTAL;100015754656;COUNTY HOSPITAL -1BK -TRANS;;;802
TRUMANSBURG;100015754709;TRUMANSBURG -1BK -TRANS;;;2303
TRUMANSBURG;100015754710;TRUMANSBURG -1BK -TRANS;;;2303
TRUMANSBURG;100015754711;TRUMANSBURG -1BK -TRANS;;;2303
INTERLAKEN;100015754744;INTERLAKEN -1BK -TRANS;;;1448
VALOIS;100015754757;VALOIS -1BK -TRANS;;;722
VALOIS;100015754758;VALOIS -1BK -TRANS;;;722
VALOIS;100015754759;VALOIS -1BK -TRANS;;;722
OVID;100015754772;OVID -1BK -TRANS;;;1443
BURDETT;100015754773;BURDETT -1BK -TRANS;;;675
BURDETT;100015754774;BURDETT -1BK -TRANS;;;675
BURDETT;100015754775;BURDETT -1BK -TRANS;;;675
SOUTH HILL;100015754787;S. HILL -1BK -TRANS;;;2262
SOUTH HILL;100015754789;S. HILL -2BK -TRANS;;;1944
FOURTH STREET;100015754834;FOURTH STREET -1BK -TRANS;;;1623
FOURTH STREET;100015754835;FOURTH STREET -1BK -TRANS;;;1623
FOURTH STREET;100015754836;FOURTH STREET -1BK -TRANS;;;1623
FOURTH STREET;100015754837;FOURTH STREET -2BK -TRANS;;;1585
FOURTH STREET;100015754838;FOURTH STREET -2BK -TRANS;;;1585
FOURTH STREET;100015754839;FOURTH STREET -2BK -TRANS;;;1585
BENJAMIN HILL;100015754905;BENJAMIN HILL -1BK -TRANS;;;1504
BENJAMIN HILL;100015754906;BENJAMIN HILL -1BK -TRANS;;;1504
BENJAMIN HILL;100015754907;BENJAMIN HILL -1BK -TRANS;;;1504
CODDINGTON;100015754931;CODDINGTON -2BK -TRANS;;;4206
CODDINGTON;100015754932;CODDINGTON -2BK -TRANS;;;4206
CODDINGTON;100015754933;CODDINGTON -2BK -TRANS;;;4206
CODDINGTON;100015754935;CODDINGTON -3BK -TRANS;115;34.5;3700
CODDINGTON;100015755033;CODDINGTON -GRNDBK -TRANS;;;0
HARFORD MILLS;100015755058;HARFORD MILLS -1BK -TRANS;;;303
HARFORD MILLS;100015755059;HARFORD MILLS -1BK -TRANS;;;303
HARFORD MILLS;100015755060;HARFORD MILLS -1BK -TRANS;;;303
EMERSON;100015755100;EMERSON -1BK -TRANS;;;0
EMERSON;100015755101;EMERSON -1BK -TRANS;;;0
EMERSON;100015755102;EMERSON -1BK -TRANS;;;0
MILLIKEN;100015755166;MILLIKEN -5BK -TRANS;115;34.5;3264
MILLIKEN;100015755169;MILLIKEN -6BK -TRANS;115;34.5;3264
;100015755337;RESERVE 44-TRANS;;;0
CAYUGA;100015755338;CAYUGA-#1BK-TRANS;;;938
STATE ST;100015755352;STATE ST-#1BK-TRANS;115;34.5;0
STATE ST;100015755353;STATE ST-#1BK-TRANS;115;34.5;0
STATE ST;100015755355;STATE ST-#1BK-TRANS;115;34.5;0
STATE STREET;100015755356;STATE ST-#4BK-TRANS;;;46
STATE STREET;100015755357;STATE ST-#4BK-TRANS;;;46
STATE STREET;100015755358;STATE ST-#4BK-TRANS;;;46
STATE STREET;100015755359;STATE ST-#4BK-TRANS;;;46
STATE STREET;100015755360;STATE ST-#5BK-TRANS;;;4622
STATE STREET;100015755526;STATE ST-GRNDBK-TRANS;;;0
WRIGHT AVENUE;100015755546;WRIGHT AVE-#1BK-TRANS;;;443
WRIGHT AVENUE;100015755547;WRIGHT AVE-#1BK-TRANS;;;443
WRIGHT AVENUE;100015755548;WRIGHT AVE-#1BK-TRANS;;;443
WRIGHT AVENUE;100015755549;WRIGHT AVE-#2BK-TRANS;;;2969
