EQUIP;OPCO;SUBST;TRANSFORMER_BANK;LOWSIDE_VOLTAGE;CNR_MVA;CALC_PLBN_RATING;THERMAL_STUDY_RATING;LIMITING_ELEMENT;RATING_MVA;YEAR;SUMMER_PEAK_LOAD_MVA
100018251188;UI;Elm West;A;;;;;;92;2012;
100018251152;UI;Elm West;B;;;;;;92;2012;
100018251744;UI;Hawthorne;A;;;;;;77;2012;
100018251732;UI;Hawthorne;B;;;;;;77;2012;
100018251853;UI;Indian Well;A;;;;;;55;2012;
100018251854;UI;Indian Well;B;;;;;;55;2012;
100018251904;UI;June St.;A;;;;;;47;2012;
100018251926;UI;June St.;B;;;;;;47;2012;
100018252150;UI;Mill River;A;;;;;;59;2012;
100018252151;UI;Mill River;B;;;;;;59;2012;
100018252194;UI;Mill River;C;;;;;;58;2012;
100018252193;UI;Mill River;D;;;;;;58;2012;
100018251956;UI;Milvon;A;;;;;;86;2012;
100018251989;UI;Milvon;B;;;;;;86;2012;
100018252051;UI;Mix Ave;A;;;;;;69;2012;
100018252050;UI;Mix Ave;B;;;;;;69;2012;
100018252017;UI;Mix Ave;PDS;;;;;;40;2012;
100018250862;UI;New Baird;A;;;;;;72;2012;
100018250863;UI;New Baird;B;;;;;;72;2012;
100018252408;UI;North Haven;A;;;;;;47;2012;
100018252409;UI;North Haven;B;;;;;;47;2012;
100019351534;UI;Old Town;A;;;;;;64;2012;
100019351535;UI;Old Town;B;;;;;;64;2012;
100018252518;UI;Pequonnock;A;;;;;;77;2012;
100018252504;UI;Pequonnock;B;;;;;;77;2012;
100018252709;UI;Pootatuck;A;;;;;;71;2012;
100018252691;UI;Pootatuck;B;;;;;;71;2012;
100018252799;UI;Quinnipiac;A;;;;;;75;2012;
100018252800;UI;Quinnipiac;B;;;;;;75;2012;
100018252887;UI;Sackett;A;;;;;;56;2012;
100018252873;UI;Sackett;B;;;;;;56;2012;
100018253315;UI;Trap Falls;A;;;;;;76;2012;
100018253307;UI;Trap Falls;B;;;;;;76;2012;
100018253356;UI;Trumbull;A;;;;;;64;2012;
100018253369;UI;Trumbull;B;;;;;;64;2012;
100018253523;UI;Water St.;B;;;;;;82;2012;
100018253524;UI;Water St.;C;;;;;;82;2012;
100018253639;UI;Woodmont;A;;;;;;73;2012;
100018253621;UI;Woodmont;B;;;;;;73;2012;
100015783839;CMP;ANDOVER;400T1-L;12.5;1.61;1.77;;Transformer;6.09;2013;
100015783842;CMP;ANDOVER;400T1-M;12.5;1.61;1.77;;Transformer;6.09;2013;
100015783844;CMP;ANDOVER;400T1-R;12.5;1.61;1.77;;Transformer;6.09;2013;
;CMP;ANSON;801T1;12.5;2.5;2.75;;Transformer;2.5;2013;
100015805771;CMP;ATHENS;827T1;12.5;22.4;25.76;;Transformer;25.92;2013;
100015777373;CMP;AUGUSTA K5;200T1;12.5;14;16.100000000000001;;Fuse;17.57;2013;
;CMP;BALDWIN;691T1;34.5;10;11.5;;Transformer;10;2013;
100015800924;CMP;BAR MILLS 12KV;678T4;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015791907;CMP;BASSETT;602T1;12.5;14;16.100000000000001;;Transformer;17.059999999999999;2013;
100015809988;CMP;BATH 115 KV & 34KV;261T2;12.5;10.5;12.07;;Transformer;12.81;2013;
100015777564;CMP;BATH NORTH END;206T1;12.5;5.25;5.78;;Transformer;6.62;2013;
100015777527;CMP;BATH WASHINGTON STREET;204T2;4.16;5;5.5;;Transformer;7.15;2013;
100015809272;CMP;BELFAST 115 KV;874T2;12.5;7;7.7;;Transformer;8.82;2013;
100015803973;CMP;BELFAST WEST SIDE;803T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015803928;CMP;BELFAST WEST SIDE;803T2;12.5;7;7.7;;Transformer;8.82;2013;
100017009883;CMP;BERWICK;603T1;12.5;14;16.100000000000001;;Transformer;17.059999999999999;2013;
100015783868;CMP;BETHEL;403T1;12.5;5.25;5.78;;Transformer;6.62;2013;
100015800543;CMP;BIDD INDUSTRIAL PARK;673T2;12.5;22.4;25.76;;Transformer;25.92;2013;
100015800598;CMP;BIDDEFORD PUMPING STATION;605T1;12.5;7;7.7;;Transformer;8.5399999999999991;2013;
100015809657;CMP;BIGELOW;882T1;34.5;22.4;25.76;;Transformer;26.49;2013;
100015792276;CMP;BISHOP STREET;607T1;12.5;22.4;25.76;;Transformer;25.1;2013;
100015792262;CMP;BISHOP STREET;607T2;12.5;7;7.7;;Transformer;8.82;2013;
100015777591;CMP;BLAIR ROAD;207T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015802767;CMP;BOLT HILL;685T1;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015777643;CMP;BOND BROOK;208T1;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2013;
100015792424;CMP;BONNY EAGLE;610T4;12.5;10.5;12.07;;Transformer;13.23;2013;
100015777651;CMP;BOOTHBAY HARBOR;209T1;12.5;14;16.100000000000001;;Fuse;13.39;2013;
100015777653;CMP;BOOTHBAY HARBOR;209T2;12.5;7;7.7;;Transformer;8.82;2013;
100017787205;CMP;BRAGDON COMMONS;689T1;12.5;7;7.7;;Transformer;8.82;2013;
100015801444;CMP;BRANCH BROOK;681T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015801455;CMP;BRANCH BROOK;681T3;12.5;22.4;25.76;;Transformer;26.49;2013;
100015783909;CMP;BRIDGTON;406T1;12.5;14;16.100000000000001;;Transformer;15.48;2013;
100015792527;CMP;BRIGHTON AVENUE;611T1;12.5;20.16;23.18;;Fuse;19.239999999999998;2013;
100015810026;CMP;BRISTOL;210T1;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2013;
100015803935;CMP;BROOKS;805T1;12.5;5.25;5.78;;Transformer;6.62;2013;
100015777750;CMP;BROWNS CROSSING;211T1;12.5;14;16.100000000000001;;Transformer;17.32;2013;
100017000397;CMP;BRUNSWICK HYDRO;273T2;12.5;14;16.100000000000001;;Transformer;17.059999999999999;2013;
100015777806;CMP;BRUNSWICK WEST SIDE;213T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015777810;CMP;BRUNSWICK WEST SIDE;213T2;12.5;10.5;12.07;;Transformer;13.23;2013;
;CMP;BRYANTS POND;407T1;12.5;1.5;1.65;;Transformer;2.39;2013;
100015804165;CMP;BUCKSPORT;806T3;34.5;20;23;;Transformer;28;2013;
100015804198;CMP;BUCKSPORT;806T5;12.5;7;7.7;;Transformer;8.82;2013;
100015804486;CMP;BURNHAM;807T1;12.5;5.25;5.78;;Transformer;6.4;2013;
100015792540;CMP;BUTLER'S CORNER;612T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015777870;CMP;CAMDEN;214T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015777874;CMP;CAMDEN;214T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015792593;CMP;CAPE ELIZABETH;613T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015792585;CMP;CAPE ELIZABETH;613T2;12.5;7;7.7;;Transformer;8.82;2013;
100015777924;CMP;CAPITOL STREET;215T1;12.5;9.3800000000000008;10.31;;Transformer;13.41;2013;
100015777950;CMP;CAPITOL STREET;215T2;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015804538;CMP;CARMEL;808T1;12.5;10.5;12.07;;Transformer;13.23;2013;
;CMP;CASCO TAP;463T1;12.5;5;5.5;;Transformer;5;2013;
100015785508;CMP;CHALLENGER;421T1;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015785516;CMP;CHALLENGER;421T2;34.5;14;16.100000000000001;;Transformer;17.64;2013;
100015804546;CMP;CLINTON;810T1;12.5;5.25;5.78;;Transformer;6.62;2013;
100015778043;CMP;CONY ROAD;216T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015778122;CMP;COOKS CORNER;217T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015993147;CMP;COOPERS MILLS ROAD;230T2;12.5;14;16.100000000000001;;Transformer;17.64;2013;
;CMP;COPLIN TAP;881T1;7.2;0.1;0.11;;Transformer;0.1;2013;
100015804594;CMP;CORINNA;811T1;12.5;7;7.7;;Transformer;8.82;2013;
100015784142;CMP;CROWLEYS;411T2;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015809791;CMP;DALLAS TAP;883T1;7.2;0.33;0.36;;Transformer;0.5;2013;
100015778250;CMP;DAMARISCOTTA MILLS;219T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015784274;CMP;DEER RIPS;412T2;12.5;22.4;25.76;;Fuse 300E SMD-2C;21.15;2013;
100015784328;CMP;DEER RIPS;412T4;12.5;10.5;12.07;;Transformer;12.96;2013;
100015784391;CMP;DENMARK;413T1;12.5;6.25;6.88;;Transformer;8.94;2013;
100015804741;CMP;DETROIT;812T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015804841;CMP;DEXTER;813T1;12.5;7;7.7;;Transformer;8.82;2013;
100015804855;CMP;DEXTER;813T2;12.5;7;7.7;;Transformer;8.82;2013;
100015804932;CMP;DOVER;815T1;12.5;3.13;3.44;;Transformer;4.47;2013;
100015804937;CMP;DOVER;815T2;12.5;7;7.7;;Transformer;8.82;2013;
100015792936;CMP;DUNSTAN;617T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015792947;CMP;EAST DEERING;618T1;12.5;7;7.7;;Transformer;8.5399999999999991;2013;
100015809960;CMP;EAST DEERING;618T2;12.5;10.5;12.07;;Bushing;8.64;2013;
100015805003;CMP;EAST WILTON;816T1;12.5;4.6900000000000004;5.16;;Transformer;6.7;2013;
100015778283;CMP;EDGECOMB;223T1;12.5;6.25;6.88;;Transformer;7.87;2013;
100015802898;CMP;ELIOT 34/12 KV;687T1;12.5;7;7.7;;Transformer;8.82;2013;
100015793767;CMP;ELM STREET;620T2;12.5;22.4;25.76;;Transformer;25.92;2013;
100015793771;CMP;ELM STREET;620T3;12.5;7;7.7;;Transformer;8.82;2013;
100015807560;CMP;EMBDEN;868T1;12.5;6.25;6.88;;Transformer;8.64;2013;
100015793907;CMP;FACTORY ISLAND;621T2;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015793918;CMP;FACTORY ISLAND;621T3;12.5;10.5;12.07;;Transformer;13.23;2013;
100015805054;CMP;FAIRFIELD;817T1;12.5;10.5;12.07;;Transformer;10.5;2013;
100015799519;CMP;FAIRFIELD;817T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015794010;CMP;FALMOUTH;622T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015805060;CMP;FARMINGTON FALLS;818T1;12.5;7;7.7;;Transformer;8.5399999999999991;2013;
100015798509;CMP;FORE RIVER;653T1;12.5;22.4;25.76;;Transformer;27.33;2013;
100015798512;CMP;FORE RIVER;653T2;12.5;22.4;25.76;;Transformer;27.33;2013;
100015794089;CMP;FOREST AVENUE;623T1;12.5;22.4;25.76;;Transformer;23.9;2013;
100015794137;CMP;FORT HILL;624T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015778342;CMP;FREEPORT;225T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015778362;CMP;FREEPORT;225T2;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015784435;CMP;FRYEBURG;415T1;12.5;5.25;5.78;;Transformer;6.62;2013;
100015784440;CMP;FRYEBURG;415T2;4.8;3.13;3.44;;Transformer;4.47;2013;
;CMP;FRYEBURG TAP;405T1;12.5;5;5.5;;Transformer;5;2013;
100015778346;CMP;GARDINER;226T1;12.5;7;7.7;;Bushing;4.32;2013;
100015794452;CMP;GOOSEFARE;630T1;12.5;22.4;25.76;;Transformer;27.33;2013;
100015784498;CMP;GRAY;416T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015784502;CMP;GRAY;416T2;12.5;7.5;8.25;;Transformer;8.82;2013;
100015787940;CMP;GREAT FALLS;436T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015787944;CMP;GREAT FALLS;436T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015805182;CMP;GREENVILLE;820T1;12.5;5.25;5.78;;Transformer;6.33;2013;
100015805308;CMP;GUILFORD;821T1;12.5;10.5;12.07;;Transformer;13.2;2013;
100015805389;CMP;GUILFORD;821T2;34.5;37.33;42.93;;Transformer;45.55;2013;
100015805604;CMP;HARRIS HYDRO;823T5;34.5;7;7.7;;Transformer;8.82;2013;
100015805617;CMP;HARTLAND;824T1;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015794185;CMP;HIGH STREET;626T1;12.5;7;7.7;;Transformer;8.82;2013;
100015794189;CMP;HIGH STREET;626T2;12.5;7;7.7;;Transformer;8.82;2013;
100015803059;CMP;HINCKLEY POND;690T1;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015785175;CMP;HIRAM HYDRO;419T3;12.5;7;7.7;;Transformer;8.82;2013;
;CMP;HIRAM TAP;692T1;34.5;10;11.5;;Transformer;10;2013;
100015785328;CMP;HOTEL RD 12 KV;420T2;12.5;22.4;25.76;;Transformer;25.92;2013;
100015785267;CMP;HOTEL RD 34 KV;420T1;34.5;37.33;42.93;;Transformer;45.55;2013;
100015785437;CMP;HOTEL RD 34 KV;420T3;34.5;37.33;42.93;;Transformer;45.55;2013;
;CMP;JACKMAN SDB;825T1;12.5;2.5;2.75;;Transformer;2.5;2013;
100015794432;CMP;KENNEBUNKPORT;629T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015794436;CMP;KENNEBUNKPORT;629T2;12.5;7;7.7;;Transformer;8.82;2013;
100015785960;CMP;KIMBALL ROAD;423T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015802952;CMP;KITTERY;688T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015794566;CMP;LAMBERT STREET;631T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015794579;CMP;LAMBERT STREET;631T2;12.5;7;7.7;;Transformer;8.82;2013;
100015998356;CMP;LEBANON;695T1;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2013;
100015791859;CMP;LEEDS;471T1;34.5;37.33;42.93;;Transformer;45.54;2013;
100017326072;CMP;LEWISTON LOWER 115 KV;424T1;12.5;22;25.3;;Transformer;17.64;2013;
100017326083;CMP;LEWISTON LOWER 115 KV;424T3;12.5;22;25.3;;Transformer;17.64;2013;
100015794640;CMP;LIMERICK;632T1;12.5;10.5;12.07;;Bushing;8.64;2013;
100015803865;CMP;LINCOLNVILLE 115KV & 34KV;800T1;34.5;14;16.100000000000001;;Transformer;17.64;2013;
100015779091;CMP;LISBON;231T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015779134;CMP;LISBON FALLS - MILLER HYDRO;232T1;12.5;7;7.7;;Transformer;8.82;2013;
100015779146;CMP;LISBON FALLS - MILLER HYDRO;232T2;12.5;5.2;5.72;;Transformer;6.62;2013;
100015787097;CMP;LIVERMORE FALLS;428T1;12.5;22.4;25.76;;Transformer;25.92;2013;
;CMP;LOCKES MILLS;429T1;12.5;5;5.5;;Transformer;5;2013;
100015794926;CMP;LOUDEN 115KV & 34 KV;633T3;12.5;5.25;5.78;;Transformer;6.62;2013;
100015787401;CMP;LOVELL;430T1;12.5;3.13;3.44;;Transformer;4.47;2013;
100015783572;CMP;MAINE YANKEE;274T2;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015779200;CMP;MANCHESTER;233T1;12.5;14;16.100000000000001;;Transformer;13.23;2013;
100015779209;CMP;MANKTOWN ROAD;234T1;12.5;1.25;1.38;;Transformer;5.96;2013;
100015779211;CMP;MANKTOWN ROAD;234T1;12.5;1.25;1.38;;Transformer;5.96;2013;
100015779215;CMP;MANKTOWN ROAD;234T1;12.5;1.25;1.38;;Transformer;5.96;2013;
100015795320;CMP;MAY STREET;634T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015795362;CMP;MAY STREET;634T2;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015780904;CMP;MCCOYS;237T1-L;12.5;2.5;2.75;;Transformer;3.96;2013;
100015780909;CMP;MCCOYS;237T1-M;12.5;2.5;2.75;;Transformer;3.96;2013;
100015780911;CMP;MCCOYS;237T1-R;12.5;2.5;2.75;;Transformer;3.96;2013;
100015810031;CMP;MEADOW ROAD;270T2;12.5;14;16.100000000000001;;Transformer;12.81;2013;
100015787530;CMP;MECHANIC FALLS;431T1;12.5;10.5;12.07;;Transformer;12.81;2013;
100015787532;CMP;MECHANIC FALLS;431T2;12.5;10.5;12.07;;Transformer;12.81;2013;
100015780100;CMP;MESSINA;238T1;12.5;6.25;6.88;;Transformer;8.5399999999999991;2013;
100017406065;CMP;MIDDLE STREET 115KV  34KV & 12KV;451T2;12.5;22.4;25.76;;Transformer;26.84;2013;
100017406069;CMP;MIDDLE STREET 115KV  34KV & 12KV;451T3;12.5;22.4;25.76;;Transformer;26.84;2013;
100015791241;CMP;MONMOUTH;457T1;34.5;14;16.100000000000001;;Transformer;17.079999999999998;2013;
100015791239;CMP;MONMOUTH;457T2;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2013;
100015805847;CMP;MONSON;834T1;12.5;3.13;3.44;;Transformer;4.47;2013;
100015810021;CMP;MOSHERS;635T2;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2013;
100015795913;CMP;MUSSEY ROAD;636T1;12.5;37.33;42.93;;Transformer;45.55;2013;
;CMP;NAPLES TAP;469T1;12.5;7.5;8.25;;Transformer;8.82;2013;
100015805899;CMP;NEW PORTLAND;835T1;12.5;3.13;3.44;;Transformer;4.97;2013;
100015805968;CMP;NEW VINEYARD;836T1-M;12.5;2;2.2000000000000002;;Transformer;3.18;2013;
100015805973;CMP;NEW VINEYARD;836T1-R;12.5;2;2.2000000000000002;;Transformer;3.18;2013;
100015805962;CMP;NEWPORT;837T1;12.5;7;7.7;;Fuse 100E SMU-20;7.53;2013;
100015805991;CMP;NEWPORT;837T2;12.5;7;7.7;;Transformer;8.82;2013;
100015806054;CMP;NORTH ANSON;838T1-L;4.8;4;4.4000000000000004;;Transformer;6.36;2013;
100015806057;CMP;NORTH ANSON;838T1-M;4.8;4;4.4000000000000004;;Transformer;6.36;2013;
100015806059;CMP;NORTH ANSON;838T1-R;4.8;4;4.4000000000000004;;Transformer;6.36;2013;
100015783304;CMP;NORTH AUGUSTA;272T1;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015783363;CMP;NORTH AUGUSTA;272T2;34.5;33.33;38.33;;Transformer;45.54;2013;
100019390076;CMP;NORTH LIMINGTON;638T1;12.5;14;16.100000000000001;;Fuse;15.48;2013;
100015796110;CMP;NORTH WINDHAM;639T1;12.5;10.5;12.07;;Transformer;12.37;2013;
100015796119;CMP;NORTH WINDHAM;639T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015787694;CMP;NORWAY;435T2;12.5;22.4;25.76;;Transformer;25.92;2013;
;CMP;OAKLAND STATION (M-2);839T1;12.5;7;7.7;;Transformer;8.82;2013;
100015796231;CMP;OGUNQUIT;640T1;12.5;14;16.100000000000001;;Fuse;15.48;2013;
100015796238;CMP;OGUNQUIT;640T2;12.5;7;7.7;;Transformer;8.82;2013;
100015796359;CMP;OLD ORCHARD;641T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015796370;CMP;OLD ORCHARD;641T2;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015788084;CMP;OXFORD;437T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
;CMP;PARIS TAP;409T1;12.5;5;5.5;;Transformer;6.3;2013;
100015781028;CMP;PARK STREET;239T2;12.5;22;25.3;;Transformer;23.9;2013;
100015781032;CMP;PARK STREET;239T3;12.5;10.5;12.07;;Transformer;13.23;2013;
100015781060;CMP;PARK STREET;239T4;12.5;10.5;12.07;;Transformer;12.96;2013;
100015803678;CMP;PERRIER;698T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015803683;CMP;PERRIER;698T2;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015788140;CMP;PHILIPS EL NEW;441T3;12.5;5.25;5.78;;Transformer;6.62;2013;
100015806379;CMP;PHILLIPS/STRONG;841T1;12.5;7;7.7;;Fuse 80E SMD-1A;7.41;2013;
100015806440;CMP;PITTSFIELD;842T1;12.5;7;7.7;;Transformer;8.82;2013;
100015796903;CMP;PLEASANT HILL;644T2;12.5;22.4;25.76;;Transformer;25.92;2013;
100015796907;CMP;PLEASANT HILL;644T3;12.5;7;7.7;;Transformer;8.82;2013;
100015799458;CMP;PRATT & WHITNEY;661T1;12.5;14;16.100000000000001;;Transformer;20.02;2013;
100015797520;CMP;PRIDES CORNER;647T2;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015806643;CMP;PROSPECT;846T1;12.5;7;7.7;;Transformer;8.5399999999999991;2013;
100015809482;CMP;RANGELEY;875T1;12.5;3.13;3.44;;Transformer;4.47;2013;
100015789919;CMP;RAYMOND 115KV;445T1;42.93;37;42.55;;Transformer;45.55;2013;
100015789946;CMP;RAYMOND 115KV;445T2;42.93;37;42.55;;Transformer;45.55;2013;
100015789886;CMP;RAYMOND 34.5 KV;444T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015803241;CMP;RED BROOK;696T1;34.5;37.33;42.93;;Transformer;45.55;2013;
100015809130;CMP;RICE RIPS 115 KV;873T2;12.5;7;7.7;;Fuse;6.33;2013;
100015781112;CMP;RICHMOND;240T1;12.5;7;7.7;;Transformer;8.82;2013;
100015798496;CMP;RIGBY;650T1;12.5;7;7.7;;Transformer;8.82;2013;
100015798501;CMP;RIGBY;650T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015790522;CMP;RILEY;449T1;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015790176;CMP;RUMFORD 115 KV & 12KV;447T3;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015790221;CMP;RUMFORD 115 KV & 12KV;447T4;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015791475;CMP;RUMFORD INDUSTRIAL PARK;466T1;34.5;14;16.100000000000001;;Transformer;17.64;2013;
100015790658;CMP;SABATTUS-450T1 -TRANS;450T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
;CMP;SAND ROAD TAP;470T1;12.5;7.5;8.25;;Transformer;8.82;2013;
100015798663;CMP;SANFORD INDUSTRIAL PARK;656T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015798803;CMP;SANFORD SWITCH;657T1;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2013;
100015803135;CMP;SCARBOROUGH;693T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100017572127;CMP;SEARSPORT 34.5 KV;850T1;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2013;
100015799256;CMP;SEWALL STREET 115/11KV;659T1;12.5;22.4;25.76;;Transformer;25.9;2013;
100015799258;CMP;SEWALL STREET 34/12KV;659T2;12.5;22.4;25.76;;Transformer;25.9;2013;
100015806761;CMP;SHAWMUT 34 KV & HYDRO;852T3;12.5;7;7.7;;Transformer;8.82;2013;
100016234986;CMP;SHAWS MILLS ROAD;660T1;12.5;14;16.100000000000001;;Transformer;17.059999999999999;2013;
100015781124;CMP;SHEEPSCOT;241T1;12.5;3.13;3.44;;Transformer;4.47;2013;
100015781196;CMP;SIDNEY;242T1;12.5;3.13;3.44;;Transformer;4.47;2013;
100015806820;CMP;SKOWHEGAN NORTH  SIDE;853T1;12.5;10.5;12.07;;Transformer;12.81;2013;
100015806878;CMP;SKOWHEGAN SOUTH SIDE;854T1;12.5;10.5;12.07;;Transformer;12.81;2013;
;CMP;SKOWHEGAN TAP;864T1;12.5;5;5.5;;Transformer;5;2013;
100015799507;CMP;SOUTH BERWICK;663T1;12.5;10.5;12.07;;Transformer;12.81;2013;
100016234983;CMP;SOUTH CHINA;244T1;12.5;14;16.100000000000001;;Transformer;10.15;2013;
100016234962;CMP;SOUTH SANFORD;667T1;12.5;14;16.100000000000001;;Transformer;17.059999999999999;2013;
100016234971;CMP;SOUTH SANFORD;667T2;12.5;14;16.100000000000001;;Transformer;17.059999999999999;2013;
100015806891;CMP;SOUTH WATERVILLE;855T1;12.5;10.5;12.07;;Transformer;12.81;2013;
100015799998;CMP;SPRING STREET  34/12KV;668T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015800004;CMP;SPRING STREET 115/12KV;668T3;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015800058;CMP;SPRING STREET 115/34KV;668T4;34.5;22.4;25.76;;Transformer;27.33;2013;
100015781298;CMP;STICKNEYS CORNER;245T1;12.5;5.25;5.78;;Transformer;6.62;2013;
100015809616;CMP;STRATTON;877T1;12.5;3.13;3.44;;Transformer;4.47;2013;
100015807045;CMP;STURTEVANT 12 KV;858T2;12.47;14;16.100000000000001;;Transformer;17.079999999999998;2013;
100015806985;CMP;STURTEVANT 34 KV;858T1;34.5;37.33;42.93;;Transformer;45.55;2013;
100015801561;CMP;SWETT ROAD;682T1;12.5;14;16.100000000000001;;Fuse;15.48;2013;
100015781356;CMP;THOMASTON CREEK;246T1;12.5;10.5;12.07;;Transformer;13.23;2013;
;CMP;THORNDIKE TAP;857T1;34.5;10;11.5;;Transformer;10;2013;
100015781547;CMP;TOPSHAM 34 kV;250T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015781465;CMP;TOPSHAM OLD;249T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015790997;CMP;TRAP CORNER-453T1 -TRANS;453T1;12.5;3.45;3.8;;Transformer;4.3499999999999996;2013;
100015791047;CMP;TURNER-454T1 -TRANS;454T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015781682;CMP;UNION;251T1;12.5;6.25;6.88;;Fuse;7.52;2013;
100015797221;CMP;UNION STREET 11KV;645T3;11;22;25.3;;Relay;22.9;2013;
100015797186;CMP;UNION STREET 11KV;645T4;11;22;25.3;;Relay;22.9;2013;
100015797143;CMP;UNION STREET 12KV;645T1;12.5;22.4;25.76;;Relay;22.9;2013;
100015797145;CMP;UNION STREET 12KV;645T2;12.5;22.4;25.76;;Transformer;27.33;2013;
100015807121;CMP;UNITY;860T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015807171;CMP;VASSALBORO;861T1;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2013;
100015781718;CMP;WALDOBORO;252T1;12.5;7;7.7;;Transformer;8.82;2013;
100015781727;CMP;WARREN;253T1;12.5;3.13;3.44;;Transformer;4.47;2013;
100015800474;CMP;WATERBORO;671T1;12.5;14;16.100000000000001;;Transformer;17.64;2013;
100015791315;CMP;WEST BRIDGTON;458T1;12.5;5.25;5.78;;Transformer;6.62;2013;
100015781789;CMP;WEST STREET;255T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015807371;CMP;WEST WATERVILLE;865T1;12.5;7;7.7;;Transformer;8.5399999999999991;2013;
100015807379;CMP;WEST WATERVILLE;865T2;12.5;10.5;12.07;;Transformer;13.23;2013;
100015800652;CMP;WESTBROOK;674T1;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015800783;CMP;WESTERN AVENUE;675T1;12.5;22.4;25.76;;Transformer;25.1;2013;
100015807529;CMP;WESTON HYDRO;866T2;12.5;14;16.100000000000001;;Transformer;17.57;2013;
100015778180;CMP;WF WYMAN OUTSIDE;218T13;12.5;5.25;5.78;;Transformer;6.62;2013;
100015809917;CMP;WILTON;885T1;12.5;7;7.7;;Transformer;8.82;2013;
100016128891;CMP;WINSLOW 345KV & 115KV;870T4;12.5;14;16.100000000000001;;Fuse;15.48;2013;
100015781843;CMP;WINTHROP;256T1;12.5;10.5;12.07;;Transformer;13.23;2013;
100015781847;CMP;WINTHROP;256T2;12.5;7;7.7;;Transformer;8.82;2013;
